Status,Address,StreetNumber,StreetName,City,PostalCode,Lat,Long,ListPrice,ClosePrice,ListDate,CloseDate,SqFtTotal,PriceSqFtList,PriceSqFtSold,LotSize,YearBuilt,BedsTotal,BathsTotal,Stories,NewConstruction,Style,DOM,CDOM,SoldTerms,HOAMandatory,TaxAmount
Sold,1628 Mcdonald Street,1628,Mcdonald,Houston,77007,29.7759348,-95.4247414,495000,492000,2016-04-01,2016-07-20,2346,211,209.72,2052,2010,3,3.1,3,FALSE,Contemporary/Modern,75,75,Conventional,FALSE,11577
Sold,4125 Barnes,4125,Barnes,Houston,77007,29.7688638,-95.4027189,499000,492000,2015-03-05,2015-05-08,2857,174.66,172.21,1841,2006,4,3.1,3,FALSE,Traditional,11,130,Conventional,FALSE,0
Sold,5515 Blossom Street,5515,Blossom,Houston,77007,29.767265,-95.4182985,524500,492200,2019-04-09,2019-07-18,2338,224.34,210.52,1938,2003,3,3.1,3,FALSE,Traditional,51,51,unknown,FALSE,13333
Sold,5218 Feagan Street Unit#A,5218,Feagan,Houston,77007,29.7660017,-95.4146553,499000,493000,2018-06-07,2018-09-10,2445,204.09,201.64,1955,2011,3,3,3,FALSE,Mediterranean,55,159,Conventional,FALSE,13181
Sold,4507 Gibson Street,4507,Gibson,Houston,77007,29.766666,-95.4065745,519000,493750,2016-10-03,2017-02-01,2584,200.85,191.08,2500,2009,3,3.1,3,FALSE,Contemporary/Modern,75,75,Conventional,FALSE,13943
Sold,5204 Feagan Street,5204,Feagan,Houston,77007,29.7661499,-95.4136933,499900,494000,2011-04-20,2011-06-24,2457,203.46,201.06,0,2011,3,3.1,3,TRUE,Mediterranean,1,1,Cash Sale,FALSE,0
Sold,719 Reinicke Street,719,Reinicke,Houston,77007,29.7686401,-95.4178668,499900,494000,2015-04-23,2015-07-20,2548,196.19,193.88,1925,2006,3,3.1,3,FALSE,Contemporary/Modern,41,41,Conventional,FALSE,11705
Sold,6018 Maxie Street,6018,Maxie,Houston,77007,29.7740438,-95.4227359,504900,494900,2015-03-30,2015-06-17,2137,236.27,231.59,0,2015,3,3.1,4,TRUE,Contemporary/Modern,1,1,Conventional,FALSE,0
Sold,4415 Floyd Street Unit#A,4415,Floyd,Houston,77007,29.7682605,-95.4056204,507500,495000,2019-04-03,2019-06-21,2490,203.82,198.8,2500,2006,3,3.1,3,FALSE,Contemporary/Modern,44,128,unknown,FALSE,13390
Sold,703 Fowler Street,703,Fowler,Houston,77007,29.7685154,-95.407394,499900,495000,2019-01-24,2019-08-22,2412,207.26,205.22,1525,2013,3,3,3,FALSE,Mediterranean,170,341,unknown,FALSE,13390
Sold,1419 Cohn,1419,Cohn,Houston,77007,29.7737367,-95.4220539,500000,495000,2018-03-26,2018-05-03,1586,315.26,312.11,5600,1930,3,2,1,FALSE,Traditional,0,0,unknown,FALSE,10738
Sold,5005 Dickson Street,5005,Dickson,Houston,77007,29.7651144,-95.4117192,495000,495000,2017-06-02,2017-07-24,2852,173.56,173.56,2500,2014,3,2.1,2,FALSE,Traditional,26,26,unknown,FALSE,11823
Sold,5417 Floyd Street,5417,Floyd,Houston,77007,29.7679954,-95.4170893,499900,495000,2017-03-20,2017-05-05,2481,201.49,199.52,2838,2013,3,3.1,2,FALSE,Traditional,15,15,Conventional,FALSE,12264
Sold,715 Hartman Street,715,Hartman,Houston,77007,29.7679013,-95.3998705,499900,495000,2016-06-09,2016-06-30,2261,221.1,218.93,1494,2015,3,3.1,4,TRUE,Traditional,0,0,unknown,FALSE,0
Sold,4407 Feagan,4407,Feagan,Houston,77007,29.7659151,-95.4053574,499000,495000,2014-10-01,2014-11-24,2590,192.66,191.12,2762,2007,3,2.1,2,FALSE,Contemporary/Modern,3,3,Conventional,FALSE,10115
Sold,237 Asbury Street,237,Asbury,Houston,77007,29.764623,-95.418643,517000,495000,2014-02-27,2014-03-19,2104,245.72,235.27,2500,2002,3,3.1,3,FALSE,Traditional,14,14,Cash Sale,FALSE,8573
Sold,4319 Rose Street,4319,Rose,Houston,77007,29.7689091,-95.4046521,499900,495000,2013-06-08,2013-07-12,2284,218.87,216.73,0,2013,3,3.1,3,TRUE,Mediterranean,0,0,Conventional,FALSE,0
Sold,5615 Maxie,5615,Maxie,Houston,77007,29.773861,-95.4192171,499900,495000,2011-01-21,2011-06-02,3150,158.7,157.14,2050,2011,3,3.1,3,TRUE,Spanish,52,52,Conventional,FALSE,0
Sold,822 Asbury,822,Asbury,Houston,77007,29.7695751,-95.418279,529900,495000,2010-11-05,2011-02-28,2800,189.25,176.79,2500,2011,3,3.1,3,TRUE,Contemporary/Modern,94,94,Conventional,FALSE,0
Sold,213 Asbury,213,Asbury,Houston,77007,29.763517,-95.418629,499000,495000,2010-08-24,2010-12-02,2526,197.55,195.96,2500,2010,3,3.1,3,TRUE,Contemporary/Modern,50,50,Conventional,FALSE,0
Sold,220 Detering Street,220,Detering,Houston,77007,29.764867,-95.416001,512000,495000,2015-04-23,2015-07-13,2561,199.92,193.28,2331,2006,3,3.1,4,FALSE,Contemporary/Modern,38,38,Conventional,TRUE,10300
Sold,5230 Lillian,5230,Lillian,Houston,77007,29.769988,-95.414737,499000,495000,2015-06-12,2015-08-12,2481,201.13,199.52,2350,2004,3,3.1,3,FALSE,Contemporary/Modern,16,92,Conventional,TRUE,0
Sold,705 B Malone Street,705 B,Malone,Houston,77007,29.7682107,-95.4195444,514900,495000,2015-01-23,2015-12-04,2075,248.14,238.55,0,2015,3,3.1,3,TRUE,Mediterranean,280,424,unknown,FALSE,0
Sold,5312-B Inker Street,5312-B,Inker,Houston,77007,29.775691,-95.416453,499500,495500,2016-04-21,2016-06-20,2119,235.72,233.84,2687,2013,3,3.1,3,FALSE,Spanish,23,23,unknown,FALSE,0
Sold,1267 Bonner A,1267,Bonner A,Houston,77007,29.7726719,-95.4030563,489990,496042,2015-07-01,2015-09-24,2194,223.33,226.09,0,2016,3,3.1,4,TRUE,Mediterranean,0,0,Conventional,TRUE,0
Sold,4004 Spencer Unit#A,4004,Spencer,Houston,77008,29.77541,-95.401348,499900,497500,2019-06-11,2019-07-24,2408,207.6,206.6,2312,2019,3,2.1,2,TRUE,Contemporary/Modern,14,14,unknown,FALSE,0
Sold,4233 Dickson Street,4233,Dickson,Houston,77007,29.7650221,-95.4030369,499900,497500,2019-04-26,2019-08-21,2556,195.58,194.64,1619,2019,3,3.1,3,TRUE,Contemporary/Modern,91,91,unknown,TRUE,11193
Sold,6016 Truro Street,6016,Truro,Houston,77007,29.773417,-95.4225529,524000,497500,2015-10-17,2016-07-25,2940,178.23,169.22,2813,2006,3,3.1,3,FALSE,"Contemporary/Modern, Traditional",221,221,Conventional,FALSE,10163
Sold,5713 Rose A,5713,Rose A,Houston,77007,29.7687853,-95.4198308,497500,497500,2013-06-08,2013-07-26,2556,194.64,194.64,1691,2009,3,3.1,3,FALSE,Traditional,4,4,Conventional,FALSE,11247
Sold,1607 Cohn,1607,Cohn,Houston,77007,29.7749931,-95.4221326,519000,498000,2014-04-30,2014-08-13,2284,227.23,218.04,1575,2014,3,3.1,3,TRUE,Traditional,66,66,Conventional,FALSE,0
Sold,507 Malone,507,Malone,Houston,77007,29.7668094,-95.4196263,419900,498084,2012-06-16,2013-02-11,2463,170.48,202.23,0,2012,3,2.1,2,TRUE,Traditional,73,73,Conventional,FALSE,0
Sold,1721 Utah Street Unit#B,1721,Utah,Houston,77007,29.7758006,-95.4234357,529000,498454,2019-02-01,2019-04-19,2623,201.68,190.03,1560,2019,4,4.1,4,TRUE,Traditional,46,46,unknown,FALSE,0
Sold,1511 Utah,1511,Utah,Houston,77007,29.7744592,-95.4234972,514000,498580,2014-03-07,2014-08-15,2536,202.68,196.6,0,2014,3,3.1,4,TRUE,Traditional,42,42,Conventional,FALSE,0
Sold,4509 Floyd Street,4509,Floyd,Houston,77007,29.7681041,-95.4066972,499900,498735,2012-05-17,2012-09-14,2400,208.29,207.81,2500,2012,3,2.1,2,TRUE,Contemporary/Modern,85,85,Conventional,FALSE,4071
Sold,406 Detering,406,Detering,Houston,77007,29.7663219,-95.4161073,499000,499000,2016-03-10,2016-05-16,2541,196.38,196.38,2500,2011,3,2.1,2,FALSE,Traditional,20,20,unknown,FALSE,0
Sold,5327 Lillian Street,5327,Lillian,Houston,77007,29.7697291,-95.4160581,499900,499000,2014-07-11,2014-09-18,2370,210.93,210.55,1881,2014,3,3.1,3,TRUE,Contemporary/Modern,22,22,Cash Sale,FALSE,0
Sold,5407 Floyd,5407,Floyd,Houston,77007,29.767837,-95.416701,519000,499000,2014-05-15,2014-06-13,2176,238.51,229.32,2079,2001,3,3.1,3,FALSE,Traditional,14,14,Cash Sale,FALSE,8388
Sold,1605 Cohn,1605,Cohn,Houston,77007,29.7749344,-95.4221122,499000,499000,2014-04-30,2014-08-04,2284,218.48,218.48,1550,2014,3,3.1,3,TRUE,Traditional,60,60,Conventional,FALSE,0
Sold,5303 Floyd Street,5303,Floyd,Houston,77007,29.7682627,-95.415514,540000,499000,2008-07-21,2009-10-15,2731,197.73,182.72,5000,1996,3,2.1,2,FALSE,Contemporary/Modern,399,399,Conventional,FALSE,8847
Sold,712 Knox,712,Knox,Houston,77007,29.7686549,-95.4208129,499000,499000,2015-03-10,2015-07-01,1634,89.11,305.39,5600,1929,3,2,1,FALSE,Traditional,85,85,Cash Sale,FALSE,0
Sold,1324 Knox,1324,Knox,Houston,77007,29.7732646,-95.4208436,499900,499171,2008-04-13,2009-07-09,3053,163.74,163.5,2650,2008,3,3.1,3,TRUE,Spanish,313,313,Conventional,FALSE,0
Sold,818 Olive Street Unit#B,818,Olive,Houston,77007,29.7691127,-95.4029745,499500,499500,2019-06-10,2019-07-19,2488,200.76,200.76,2600,2012,3,2.1,2,FALSE,Traditional,3,3,unknown,FALSE,11217
Sold,317 E 2nd Street,317,2nd,Houston,77007,29.7732762,-95.3936732,514900,499500,2018-06-05,2018-07-20,2435,211.46,205.13,1644,2018,3,3.1,3,TRUE,Spanish,1,1,Conventional,TRUE,0
Sold,5217 Blossom Street Unit#C,5217,Blossom,Houston,77007,29.767204,-95.414373,499800,499800,2016-11-10,2016-12-27,3353,149.06,149.06,2826,2001,5,4.1,3,FALSE,Traditional,4,385,Conventional,FALSE,13212
Sold,5302 Schuler,5302,Schuler,Houston,77007,29.7726765,-95.4157524,499900,499900,2017-05-15,2017-07-18,2447,204.29,204.29,1633,2017,3,3.1,3,TRUE,Traditional,0,0,unknown,FALSE,0
Sold,6009B Hamman Street,6009B,Hamman,Houston,77007,29.7758799,-95.4227771,499900,499900,2017-05-02,2017-10-06,2598,192.42,192.42,2500,2013,3,2.1,2,FALSE,Contemporary/Modern,100,100,Cash Sale,FALSE,12137
Sold,5304 Schuler,5304,Schuler,Houston,77007,29.7727389,-95.41578,499900,499900,2017-03-08,2017-07-18,2447,204.29,204.29,1633,2017,3,3.1,3,TRUE,Traditional,54,54,unknown,FALSE,0
Sold,4818 Dickson Street,4818,Dickson,Houston,77007,29.7655253,-95.4102156,499900,499900,2016-03-18,2017-02-24,2523,198.14,198.14,2500,2016,3,2.1,2,TRUE,Traditional,295,295,unknown,FALSE,0
Sold,5207 Gibson Street,5207,Gibson,Houston,77007,29.7666362,-95.4143157,499900,499900,2014-07-11,2014-08-21,2067,241.85,241.85,1408,2012,3,3.1,3,FALSE,Traditional,3,3,Conventional,TRUE,9602
Sold,4317 Rose Street,4317,Rose,Houston,77007,29.7689224,-95.4043245,499900,499900,2013-06-05,2013-07-29,2294,217.92,217.92,0,2013,3,3.1,3,TRUE,Mediterranean,21,21,Conventional,FALSE,0
Sold,4507 Gibson Street,4507,Gibson,Houston,77007,29.766666,-95.4065745,499900,499900,2013-04-19,2013-05-20,2350,212.72,212.72,2500,2009,3,3.1,3,FALSE,Contemporary/Modern,8,8,Conventional,FALSE,11633
Sold,703 Olive,703,Olive,Houston,77007,29.767902,-95.403503,499900,499900,2012-12-26,2013-03-25,2400,208.29,208.29,2600,2013,3,2.1,2,TRUE,Contemporary/Modern,9,9,Conventional,FALSE,0
Sold,701 Olive,701,Olive,Houston,77007,29.7678945,-95.4034595,499900,499900,2012-12-26,2013-03-15,2400,208.29,208.29,2600,2013,3,2.1,2,TRUE,Contemporary/Modern,38,38,Conventional,FALSE,0
Sold,5903 Rose Street,5903,Rose,Houston,77007,29.76871,-95.421164,499900,499900,2012-04-11,2012-08-27,2375,210.48,210.48,4050,2012,3,3.1,3,TRUE,Contemporary/Modern,42,42,Conventional,FALSE,5172
Sold,1513 Knox,1513,Knox,Houston,77007,29.7744972,-95.421304,349900,499900,2012-03-21,2012-08-17,2165,161.62,230.9,2500,2012,4,2.1,2,TRUE,Mediterranean,119,119,Conventional,FALSE,0
Sold,5334 Inker,5334,Inker,Houston,77007,29.7756858,-95.4173246,499900,499900,2009-10-05,2010-01-06,3053,163.74,163.74,2700,2010,4,3.1,3,TRUE,Spanish,27,27,Conventional,FALSE,0
Sold,5422 Dickson Street,5422,Dickson,Houston,77007,29.7653364,-95.4170484,499900,499900,2007-03-12,2007-08-06,3172,157.6,157.6,2832,2007,4,3.1,3,TRUE,Mediterranean,80,80,Conventional,UNKNOWN,4945
Sold,6032 Clyde,6032,Clyde,Houston,77007,29.7755429,-95.4231795,499900,499900,2015-04-24,2015-06-19,2250,222.18,222.18,1775,2015,3,3.1,3,TRUE,Contemporary/Modern,28,106,Conventional,FALSE,0
Sold,6022 Schuler Street,6022,Schuler,Houston,77007,29.7726749,-95.422859,499900,499900,2015-01-16,2015-08-21,2550,196.04,196.04,2500,2015,3,2.1,2,TRUE,Traditional,183,183,Conventional,FALSE,0
Sold,5202 B Rose Street,5202 B,Rose,Houston,77007,29.7692115,-95.4135398,537000,499950,2014-09-11,2014-12-02,2380,225.63,210.06,2396,2003,3,3.1,3,FALSE,Contemporary/Modern,42,84,Conventional,FALSE,0
Sold,511 Asbury,511,Asbury,Houston,77007,29.7670283,-95.4186851,519900,499999,2007-03-14,2008-05-16,2849,182.49,175.5,2500,2008,3,3.1,3,TRUE,Mediterranean,208,208,Conventional,FALSE,0
Sold,810 Knox Street,810,Knox,Houston,77007,29.7692412,-95.4208129,529000,500000,2019-01-17,2019-08-06,958,552.19,521.92,5600,1925,2,1,1,FALSE,Traditional,117,117,unknown,FALSE,10908
Sold,718 Birdsall Street Unit#C,718,Birdsall,Houston,77007,29.7687786,-95.4199945,529000,500000,2017-05-10,2017-07-05,2598,203.62,192.46,1691,2009,3,3.1,3,FALSE,Contemporary/Modern,30,30,Conventional,FALSE,14640
Sold,804 Reinerman Street,804,Reinerman,Houston,77007,29.7692332,-95.4132841,524900,500000,2017-04-25,2017-07-12,2457,213.63,203.5,1525,2013,3,3,3,FALSE,Mediterranean,44,44,unknown,FALSE,0
Sold,902 Asbury Street,902,Asbury,Houston,77007,29.769632,-95.418229,525000,500000,2017-03-02,2017-05-19,2468,212.72,202.59,2500,2010,3,2.1,2,FALSE,Traditional,24,36,unknown,FALSE,11046
Sold,5210 Feagan Street,5210,Feagan,Houston,77007,29.7661366,-95.4140206,515000,500000,2017-02-15,2017-08-23,2456,209.69,203.58,1602,2011,3,3,3,FALSE,Mediterranean,141,228,Conventional,FALSE,14870
Sold,806 Reinerman Street,806,Reinerman,Houston,77007,29.7692754,-95.4133169,549900,500000,2016-11-22,2017-02-24,2457,223.81,203.5,1525,2013,3,3,3,FALSE,Mediterranean,49,49,Conventional,FALSE,13184
Sold,514 Knox Street,514,Knox,Houston,77007,29.7670782,-95.420772,500000,500000,2016-09-16,2016-11-01,2425,178.57,206.19,2800,2008,3,2.1,2,FALSE,Traditional,11,11,Conventional,FALSE,11611
Sold,5240 Gibson,5240,Gibson,Houston,77007,29.766849,-95.4151117,509900,500000,2015-12-04,2016-02-26,2350,216.98,212.77,0,2015,3,3.1,3,TRUE,Contemporary/Modern,41,101,Conventional,FALSE,0
Sold,302 Malone Street,302,Malone,Houston,77007,29.7652093,-95.4190534,540000,500000,2015-12-03,2016-03-29,890,93.91,561.8,5750,1930,2,1,1,FALSE,Traditional,60,60,unknown,FALSE,6082
Sold,5808 Venice,5808,Venice,Houston,77007,29.7629802,-95.420585,519900,500000,2015-11-04,2015-12-21,2350,221.23,212.77,1875,2015,3,1,3,TRUE,Traditional,0,0,unknown,FALSE,0
Sold,5810 Venice,5810,Venice,Houston,77007,29.7630011,-95.4206697,529900,500000,2015-09-04,2015-10-26,2350,225.49,212.77,1875,2015,3,3.1,3,TRUE,"Contemporary/Modern, Traditional",29,129,Cash Sale,FALSE,0
Sold,5904 Maxie,5904,Maxie,Houston,77007,29.7741086,-95.4213396,539900,500000,2015-10-16,2016-05-19,2621,205.99,190.77,0,2015,3,3.1,4,TRUE,"Mediterranean, Other Style",174,174,unknown,FALSE,0
Sold,4430 Eli Street,4430,Eli,Houston,77007,29.7736057,-95.4055927,509000,500000,2014-12-01,2015-04-20,2470,206.07,202.43,2267,2013,3,3.1,4,FALSE,Contemporary/Modern,112,112,Conventional,TRUE,0
Sold,1409 Birdsall Street,1409,Birdsall,Houston,77007,29.7734426,-95.4204189,500000,500000,2014-07-29,2014-09-12,2247,222.52,222.52,2100,2011,3,3.1,3,FALSE,Mediterranean,14,56,Conventional,FALSE,8950
Sold,4521 Nett Street,4521,Nett,Houston,77007,29.7717836,-95.4071472,520000,500000,2014-04-18,2014-06-26,1066,52,469.04,10000,1930,2,1,1,FALSE,Traditional,12,12,Conventional,FALSE,5417
Sold,4320 Rose Street,4320,Rose,Houston,77007,29.7691924,-95.4046483,499900,500000,2014-04-07,2014-05-14,2471,202.31,202.35,2153,2004,3,3.1,3,FALSE,"Contemporary/Modern, Traditional",4,4,Conventional,FALSE,7091
Sold,513 Birdsall Street,513,Birdsall,Houston,77007,29.7668795,-95.4203935,500000,500000,2013-06-14,2013-08-25,2352,212.59,212.59,2500,2007,3,3.1,3,FALSE,Contemporary/Modern,9,9,Conventional,FALSE,9301
Sold,1506 Utah Street,1506,Utah,Houston,77007,29.7742849,-95.4231863,524900,500000,2009-07-17,2009-12-30,2907,180.56,172,0,2009,3,3.1,4,TRUE,Mediterranean,110,110,Conventional,FALSE,0
Sold,1211A Birdsall Street,1211A,Birdsall,Houston,77007,29.7719979,-95.4203935,510000,500000,2007-07-06,2007-08-31,2560,199.22,195.31,0,2005,3,3.1,3,FALSE,"Contemporary/Modern, Traditional",37,37,Conventional,UNKNOWN,0
Sold,5309 Feagan Street Unit#B,5309,Feagan,Houston,77007,29.7658476,-95.4152992,517500,500500,2017-09-05,2018-01-31,2622,197.37,190.88,2623,2011,3,2.1,2,FALSE,Traditional,107,107,unknown,TRUE,12618
Sold,5415 Floyd,5415,Floyd,Houston,77007,29.7679971,-95.4170484,479900,500643,2013-04-22,2013-09-20,2550,188.2,196.33,2838,2013,3,2.1,2,TRUE,Traditional,38,38,Conventional,FALSE,0
Sold,4415A Floyd,4415A,Floyd,Houston,77007,29.768095,-95.405582,498000,502000,2013-07-31,2013-09-17,2490,200,201.61,2500,2006,3,3.1,3,FALSE,Contemporary/Modern,4,4,Conventional,FALSE,0
Sold,1603 Cohn Street,1603,Cohn,Houston,77007,29.7748587,-95.4221121,519000,502440,2017-04-14,2017-06-21,2428,213.76,206.94,1875,2013,3,3.1,3,FALSE,Traditional,34,34,Conventional,FALSE,0
Sold,4312 #C Dickson,4312 #C,Dickson,Houston,77007,29.7655985,-95.4039972,520000,503000,2017-01-04,2017-04-06,2414,215.41,208.37,1500,2016,3,3.1,3,TRUE,Traditional,36,36,unknown,FALSE,0
Sold,224 Asbury,224,Asbury,Houston,77007,29.7639817,-95.4181941,529900,503500,2011-04-14,2011-06-30,2590,204.59,194.4,3125,2006,3,3.1,3,FALSE,"Contemporary/Modern, Mediterranean",58,58,Cash Sale,FALSE,0
Sold,902 Asbury Street,902,Asbury,Houston,77007,29.769632,-95.418229,530000,504000,2014-03-31,2014-05-15,2468,214.75,204.21,2500,2010,3,2.2,2,FALSE,Traditional,15,15,Conventional,FALSE,10694
Sold,904 Asbury Street,904,Asbury,Houston,77007,29.7696856,-95.4182146,499900,504500,2013-04-29,2013-06-05,2468,202.55,204.42,2500,2010,3,2.1,2,FALSE,Traditional,3,3,Conventional,FALSE,9992
Sold,4432 C Eli Street,4432,C Eli,Houston,77007,29.7736588,-95.4055308,509900,504535,2013-06-18,2014-05-07,2389,213.44,211.19,0,2013,3,3.1,4,TRUE,Contemporary/Modern,209,209,Conventional,TRUE,0
Sold,5412 Gibson Street,5412,Gibson,Houston,77007,29.76688,-95.4169153,508000,504750,2017-09-08,2017-10-12,2434,208.71,207.37,2732,2003,3,3.1,3,FALSE,"Contemporary/Modern, Traditional",20,20,unknown,FALSE,13055
Sold,1316 Malone Street,1316,Malone,Houston,77007,29.773049,-95.4191327,504900,504900,2018-10-17,2019-06-28,2422,208.46,208.46,2875,2018,3,2.1,2,TRUE,Traditional,205,205,unknown,FALSE,0
Sold,5618 Schuler Street,5618,Schuler,Houston,77007,29.7725768,-95.4191105,504900,504900,2018-06-29,2018-11-09,2464,204.91,204.91,2400,2018,3,2.1,2,TRUE,Traditional,15,15,unknown,FALSE,0
Sold,5703 Rose Street,5703,Rose,Houston,77007,29.7687552,-95.4194626,509900,504900,2012-08-23,2012-10-02,2476,205.94,203.92,0,2012,3,3,3,TRUE,Mediterranean,0,0,Conventional,FALSE,0
Sold,6018 Maxie Unit#C,6018,Maxie,Houston,77007,29.7740438,-95.4227359,504900,504900,2014-06-27,2015-05-01,2137,236.27,236.27,0,2014,3,3.1,4,TRUE,"Contemporary/Modern, French",105,105,Conventional,FALSE,0
Sold,230 Asbury Street,230,Asbury,Houston,77007,29.7642774,-95.4181327,520000,505000,2019-07-07,2019-07-22,1832,283.84,275.66,5000,1992,3,2.1,2,FALSE,Traditional,0,0,unknown,FALSE,12084
Sold,4004 Spencer Unit#B,4004,Spencer,Houston,77008,29.77541,-95.401348,529400,505000,2019-02-22,2019-07-15,2408,219.85,209.72,2312,2019,3,2.1,2,TRUE,Contemporary/Modern,107,107,unknown,FALSE,0
Sold,1118 Thompson Street,1118,Thompson,Houston,77007,29.7718411,-95.4038029,499999,505000,2018-08-07,2018-10-19,2376,210.44,212.54,1800,2018,3,3.1,3,TRUE,Contemporary/Modern,0,0,unknown,TRUE,0
Sold,5409 Lacy Street,5409,Lacy,Houston,77007,29.764187,-95.416779,520000,505000,2017-04-20,2017-06-29,2440,213.11,206.97,2604,2002,3,3.1,3,FALSE,Traditional,16,16,unknown,FALSE,12486
Sold,904 Asbury Street,904,Asbury,Houston,77007,29.7696856,-95.4182146,525000,505000,2017-04-12,2017-07-07,2468,212.72,204.62,2500,2010,3,2.1,2,FALSE,Traditional,31,31,unknown,FALSE,12769
Sold,904 Asbury Street,904,Asbury,Houston,77007,29.7696856,-95.4182146,515000,505000,2015-10-22,2015-12-14,2468,208.67,204.62,2500,2010,3,2.1,2,FALSE,Traditional,13,13,unknown,FALSE,11957
Sold,160 Reinicke Street,160,Reinicke,Houston,77007,29.7619975,-95.4173655,520000,505000,2014-01-16,2014-03-07,2352,221.09,214.71,2500,2008,3,3.1,3,FALSE,"Mediterranean, Spanish",13,13,Conventional,FALSE,9435
Sold,1513 Utah Street,1513,Utah,Houston,77007,29.7745595,-95.423488,529000,505000,2015-08-01,2015-12-30,2536,208.6,199.13,2226,2014,3,3.1,4,FALSE,Contemporary/Modern,116,116,Conventional,FALSE,0
Sold,1417 Malone Street,1417,Malone,Houston,77007,29.7738233,-95.4196045,479900,505579,2018-01-05,2018-05-04,2535,189.31,199.44,2500,2018,3,2.1,2,TRUE,Traditional,2,2,unknown,FALSE,0
Sold,1122 Thompson Street,1122,Thompson,Houston,77007,29.7719612,-95.4038516,505000,506000,2018-12-21,2019-02-15,2376,212.54,212.96,1444,2019,3,3.1,3,TRUE,Contemporary/Modern,19,19,unknown,TRUE,0
Sold,4302 Eli Street,4302,Eli,Houston,77007,29.773614,-95.4042836,514000,506000,2014-07-25,2014-09-12,2483,207.01,203.79,1933,2011,3,3.1,4,FALSE,Contemporary/Modern,18,29,Conventional,FALSE,9850
Sold,730 Lester Street,730,Lester,Houston,77007,29.768742,-95.41506,525000,507000,2015-09-10,2015-10-29,2643,198.64,191.83,1800,2000,3,2.1,3,FALSE,"Contemporary/Modern, Traditional",20,76,Conventional,FALSE,9562
Sold,307 Asbury Street,307,Asbury,Houston,77007,29.7653731,-95.418634,499900,507400,2013-04-29,2013-06-06,2212,225.99,229.39,2500,2001,3,3.1,3,FALSE,Traditional,8,8,Conventional,FALSE,9427
Sold,5008 Eigel Street,5008,Eigel,Houston,77007,29.7750213,-95.4119904,515000,508000,2017-01-10,2017-07-03,2339,220.18,217.19,2500,2017,3,3.1,2,TRUE,Traditional,121,121,unknown,FALSE,0
Sold,5315 Gibson Street,5315,Gibson,Houston,77007,29.7664722,-95.4157391,525000,508000,2016-08-24,2016-11-09,2550,205.88,199.22,2750,2011,3,2.1,2,FALSE,Traditional,19,19,unknown,FALSE,12169
Sold,5409 B Feagan Street,5409 B,Feagan,Houston,77007,29.7656103,-95.4169666,498000,508000,2013-05-10,2013-06-28,2377,209.51,213.71,1512,2010,3,3.1,4,FALSE,Mediterranean,7,7,Conventional,FALSE,10380
Sold,515 Birdsall Street,515,Birdsall,Houston,77007,29.7669563,-95.4204446,519900,508000,2005-04-05,2005-07-29,2910,178.66,174.57,3750,2003,3,3.1,2,FALSE,"Other Style, Spanish",74,74,Conventional,UNKNOWN,11731
Sold,1513 Utah,1513,Utah,Houston,77007,29.7745595,-95.423488,524000,508280,2014-03-07,2014-08-01,2536,206.62,200.43,0,2014,3,3.1,4,TRUE,Traditional,0,0,Conventional,FALSE,0
Sold,6310 Hamman Street,6310,Hamman,Houston,77007,29.7760816,-95.4252911,509900,509000,2014-03-03,2014-06-04,2711,188.09,187.75,1838,2006,3,3.1,3,FALSE,Mediterranean,81,81,Cash Sale,FALSE,7751
Sold,410 Detering Street,410,Detering,Houston,77007,29.7664572,-95.4161073,524900,509200,2015-07-20,2015-08-28,2546,206.17,200,2500,2011,3,2.1,2,FALSE,Traditional,2,46,Conventional,FALSE,11066
Sold,5627 Rose,5627,Rose,Houston,77007,29.7687219,-95.4191761,515000,509500,2011-05-10,2011-09-17,2750,187.27,185.27,0,2011,3,3.1,3,TRUE,Mediterranean,100,100,Conventional,FALSE,0
Sold,230 Malone,230,Malone,Houston,77007,29.763995,-95.418974,539900,509900,2008-02-05,2008-05-12,2901,186.11,175.77,2875,2008,3,3.1,3,TRUE,Spanish,42,42,Conventional,FALSE,0
Sold,1124 Thompson Street,1124,Thompson,Houston,77007,29.7719921,-95.4038518,515000,510000,2019-04-09,2019-05-31,2376,216.75,214.65,1444,2019,3,3.1,3,TRUE,Contemporary/Modern,2,2,unknown,TRUE,0
Sold,623 Fowler Street,623,Fowler,Houston,77007,29.7679855,-95.4073927,539000,510000,2019-02-13,2019-04-02,2412,223.47,211.44,1653,2013,3,3,3,FALSE,"Mediterranean, Spanish",15,15,unknown,FALSE,13017
Sold,4015 Lillian,4015,Lillian,Houston,77007,29.7692651,-95.4014556,519000,510000,2016-05-13,2016-07-22,2721,190.74,187.43,0,2016,3,4.1,4,TRUE,"French, Mediterranean",22,44,unknown,FALSE,0
Sold,4317 A Blossom Street,4317 A,Blossom,Houston,77007,29.767384,-95.40446,535000,510000,2016-02-01,2016-05-11,2542,210.46,200.63,2500,2005,3,3.1,3,FALSE,Contemporary/Modern,67,248,Conventional,FALSE,12114
Sold,707 Asbury Street,707,Asbury,Houston,77007,29.768398,-95.41869,539900,510000,2015-10-06,2016-01-29,2587,208.7,197.14,2500,2001,3,3.1,3,FALSE,Contemporary/Modern,50,50,Conventional,FALSE,12031
